SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-27-2024,Single Family Residential,72 Ayer Rd,Harvard,MA,1451,1150000,4,2.5,Harvard,2742,124146,1986,,419,,Sold,https://www.redfin.com/MA/Harvard/72-Ayer-Rd-01451/home/14815821,MLS PIN,73306000,N,Y,42.5100905,-71.5830125
PAST SALE,November-7-2024,Single Family Residential,55 Prospect Hill Rd,Harvard,MA,1451,1250000,4,4.5,Harvard,3560,198634,1979,,351,,Sold,https://www.redfin.com/MA/Harvard/55-Prospect-Hill-Rd-01451/home/14815887,MLS PIN,73286365,N,Y,42.5124183,-71.6033186
PAST SALE,October-30-2024,Single Family Residential,182 E Bare Hill Rd,Harvard,MA,1451,710000,4,2,Harvard,1952,46174,1962,,364,,Sold,https://www.redfin.com/MA/Harvard/182-E-Bare-Hill-Rd-01451/home/14814921,MLS PIN,73258288,N,Y,42.464199,-71.5952635
PAST SALE,August-30-2024,Single Family Residential,140 S Shaker Rd,Harvard,MA,1451,825000,3,2.5,Shaker Village,2716,165528,1994,,304,,Sold,https://www.redfin.com/MA/Harvard/140-S-Shaker-Rd-01451/home/14816237,MLS PIN,73254767,N,Y,42.5305317,-71.5548461
PAST SALE,January-3-2025,Single Family Residential,97 Old Mill Rd,Harvard,MA,1451,860000,3,2,Harvard,2591,65340,1971,,332,,Sold,https://www.redfin.com/MA/Harvard/97-Old-Mill-Rd-01451/home/14816094,MLS PIN,73288561,N,Y,42.5319256,-71.5927253
PAST SALE,May-29-2025,Single Family Residential,67 Poor Farm Rd,Harvard,MA,1451,1300000,4,2.5,Harvard,3228,354578,1882,,403,,Sold,https://www.redfin.com/MA/Harvard/67-Poor-Farm-Rd-01451/home/14816261,MLS PIN,73337886,N,Y,42.5242331,-71.5684775
PAST SALE,August-20-2024,Single Family Residential,31 Scott Rd,Harvard,MA,1451,1145000,4,3.5,Candleberry,4166,70132,1979,,275,,Sold,https://www.redfin.com/MA/Harvard/31-Scott-Rd-01451/home/14814735,MLS PIN,73251634,N,Y,42.4711442,-71.6142825
PAST SALE,December-18-2024,Single Family Residential,211 Stow Rd,Harvard,MA,1451,785000,4,2.5,Harvard,2219,172933,1972,,354,,Sold,https://www.redfin.com/MA/Harvard/211-Stow-Rd-01451/home/14814963,MLS PIN,73292890,N,Y,42.4708636,-71.555078
PAST SALE,December-6-2024,Single Family Residential,91 Warren Ave,Harvard,MA,1451,1028000,4,3,Harvard,3540,70132,1973,,290,,Sold,https://www.redfin.com/MA/Harvard/91-Warren-Ave-01451/home/14815356,MLS PIN,73278907,N,Y,42.484741,-71.5917517
PAST SALE,August-13-2024,Single Family Residential,4 Poor Farm Rd,Harvard,MA,1451,990000,4,2.5,Harvard,2938,65340,1980,,337,,Sold,https://www.redfin.com/MA/Harvard/4-Poor-Farm-Rd-01451/home/14815799,MLS PIN,73224870,N,Y,42.5170293,-71.5617083
PAST SALE,August-30-2024,Single Family Residential,60 Old Littleton Rd,Harvard,MA,1451,1900000,5,4,Harvard,4900,65340,2024,,388,,Sold,https://www.redfin.com/MA/Harvard/60-Old-Littleton-Rd-01451/home/85674082,MLS PIN,73246944,N,Y,42.502348,-71.573383
PAST SALE,January-10-2025,Single Family Residential,129 Oak Hill Rd,Harvard,MA,1451,660000,5,2.5,Harvard,2344,217800,1830,,282,,Sold,https://www.redfin.com/MA/Harvard/129-Oak-Hill-Rd-01451/home/14815481,MLS PIN,73288559,N,Y,42.501059,-71.5589229
PAST SALE,November-15-2024,Single Family Residential,17 E Bare Hill Rd,Harvard,MA,1451,600000,3,3.5,Harvard,3101,137649,1974,,193,,Sold,https://www.redfin.com/MA/Harvard/17-E-Bare-Hill-Rd-01451/home/14815292,MLS PIN,73277501,N,Y,42.4808811,-71.5812275
PAST SALE,January-29-2025,Single Family Residential,17 Jacob Gates Rd,Harvard,MA,1451,715000,3,2,South Harvard,1477,130680,1978,,484,,Sold,https://www.redfin.com/MA/Harvard/17-Jacob-Gates-Rd-01451/home/14815265,MLS PIN,73297261,N,Y,42.473261,-71.5675039
PAST SALE,December-31-2024,Single Family Residential,12 West Bare Hill Rd,Harvard,MA,1451,875000,4,2.5,Harvard,2846,87120,1976,,307,,Sold,https://www.redfin.com/MA/Harvard/12-W-Bare-Hill-Rd-01451/home/14815336,MLS PIN,73268921,N,Y,42.4788792,-71.58795
PAST SALE,June-2-2025,Single Family Residential,324 Still River Rd,Harvard,MA,1451,1890000,4,2.5,Harvard,4288,422532,1997,,441,,Sold,https://www.redfin.com/MA/Harvard/324-Still-River-Rd-01451/home/14815107,MLS PIN,73301169,N,Y,42.4769594,-71.6231831
PAST SALE,November-15-2024,Single Family Residential,122-120 West Bare Hl,Harvard,MA,1451,1180000,5,2.5,Harvard,3798,65340,1840,,311,,Sold,https://www.redfin.com/MA/Harvard/122-W-Bare-Hill-Rd-01451/home/14814781,MLS PIN,73254777,N,Y,42.4757476,-71.6077923
PAST SALE,September-19-2024,Single Family Residential,56 Old Littleton Rd,Harvard,MA,1451,835000,4,2.5,Harvard,2589,69260,1985,,323,,Sold,https://www.redfin.com/MA/Harvard/56-Old-Littleton-Rd-01451/home/14815780,MLS PIN,73223838,N,Y,42.5018497,-71.574134
PAST SALE,November-18-2024,Single Family Residential,190 E Bare Hill Rd,Harvard,MA,1451,800000,4,2,Harvard,2400,65340,1976,,333,,Sold,https://www.redfin.com/MA/Harvard/190-E-Bare-Hill-Rd-01451/home/14815243,MLS PIN,73220187,N,Y,42.4636536,-71.5966196
